id,crid,is_officer_complaint,disciplined,gender,race,rank,current_salary,allegation_count,discipline_count,honorable_mention_count,major_award_count,civilian_compliment_count
27425,315020,true,true,M,White,Police Officer,80724,14,2,5,0,5
27433,1024057,true,true,M,White,Police Officer,96060,27,2,14,0,5
27442,315676,true,true,M,White,Police Officer,93354,18,4,4,1,0
27443,1070807,true,true,F,White,Police Officer,61530,1,1,4,0,0
27448,1012960,true,true,M,White,Sergeant of Police,101442,11,1,30,0,1
27468,1026310,true,true,M,White,Police Officer,87006,5,1,79,0,12
27473,282852,true,true,F,Black,Police Officer,90024,3,1,10,0,15
27477,292006,true,true,M,Black,Police Officer,76476,2,1,1,0,0
27479,305984,true,true,M,Black,Police Officer,95106,22,2,16,0,2
27485,1052413,true,true,M,Black,Police Officer,90024,23,1,47,1,8
27488,298493,true,true,M,White,Lieutenant of Police,,2,1,2,0,1
27499,264655,true,true,M,Asian/Pacific,Lieutenant of Police,,15,1,6,0,1
27525,1063585,true,true,M,Native American/Alaskan Native,Police Officer as Detective,103932,27,3,21,0,5
27528,271056,true,true,F,Black,Police Officer,,10,4,0,0,0
27535,288342,true,true,F,Black,Police Officer,64926,6,5,1,0,0
27538,260237,true,true,M,Black,Police Officer,83706,38,9,2,0,1
27541,306552,true,true,M,Black,Police Officer,93240,13,1,5,0,5
27544,1062063,true,true,M,Black,Police Officer,90024,4,2,18,1,0
27545,1057187,true,true,M,White,Sergeant of Police,104628,21,1,59,0,8
27546,300985,true,true,M,Black,Police Officer,92430,25,6,15,1,4
27548,275006,true,true,F,Black,Police Officer,78012,10,1,6,0,3
27551,303353,true,true,F,White,Police Officer,75816,12,1,0,0,4
27559,1065947,true,true,M,Black,Police Officer,93354,3,1,1,0,1
27562,1016218,true,true,F,Black,Police Officer,89718,12,2,5,0,5
27596,1074961,true,true,F,Black,Police Officer,86520,16,8,1,0,2
27601,263558,true,true,F,Black,Police Officer,86130,11,1,0,1,0
27602,282316,true,true,M,Black,Police Officer as Detective,93192,35,3,2,0,3
27611,315593,true,true,M,White,Sergeant of Police,101442,3,1,48,1,7
27620,302966,true,true,M,Black,Police Officer / Marine Officer,100980,50,11,7,0,9
27622,307723,true,true,M,Black,Police Officer,92430,6,1,3,0,1
27642,1041901,true,true,M,White,Sergeant of Police,87006,12,1,24,0,1
27647,1055664,true,true,F,White,Police Officer,90024,8,1,1,0,0
27658,302570,true,true,M,White,Police Officer,92316,20,1,11,0,3
27668,1028193,true,true,M,White,Sergeant of Police,87006,23,1,32,0,7
27694,259462,true,true,F,Black,Police Officer,79926,39,8,4,0,0
27710,1015220,true,true,M,Black,Police Officer,87006,6,1,18,0,6
27712,277974,true,true,M,Black,Police Officer,96060,14,1,12,1,5
27737,292055,true,true,M,White,Sergeant of Police,105864,8,1,16,0,5
27739,1007055,true,true,M,Black,Police Officer / Field Training Officer,87006,9,1,29,2,5
27740,1073029,true,true,M,Black,Police Officer,96060,49,8,5,0,10
27782,1048561,true,true,M,White,Police Officer as Detective,100980,15,1,18,0,4
27800,1051229,true,true,M,Hispanic,Police Officer,93354,54,3,96,0,7
27803,268903,true,true,M,White,Police Officer,96060,18,4,1,1,1
27829,1009894,true,true,M,White,Sergeant of Police,104628,14,1,71,0,2
27849,297735,true,true,M,White,Sergeant of Police,104628,32,2,103,0,3
27858,261961,true,true,M,White,Police Officer,64662,34,2,9,1,3
27874,1034263,true,true,M,Black,Police Officer,95106,23,5,3,0,1
27883,303475,true,true,M,White,Police Officer,90024,7,1,19,0,5
27888,1055746,true,true,M,Black,Police Officer,87006,20,1,13,1,3
27893,1003246,true,true,M,White,Police Officer,92316,39,2,46,0,3
27900,1066736,true,true,M,Asian/Pacific,Police Officer as Detective,87006,7,1,59,0,3
27901,1072977,true,true,M,Black,Police Officer as Detective,100980,17,4,5,0,2
27902,270988,true,true,M,White,Lieutenant of Police,,6,2,2,0,0
27911,275851,true,true,M,Black,Police Officer,83706,9,4,6,0,6
27945,259216,true,true,M,Black,Police Officer,69264,9,3,4,0,0
27952,1002828,true,true,F,White,Police Officer,92316,14,3,4,0,21
27983,1050821,true,true,M,White,Police Officer as Detective,87006,12,1,86,1,4
27994,1083265,true,true,M,White,Police Officer as Detective,80016,3,1,19,0,2
28011,1000442,true,true,M,White,Police Officer,93354,9,3,3,0,2
28019,281127,true,true,M,Native American/Alaskan Native,Sergeant Assigned Security Specialist,99888,10,1,10,0,6
28029,1060758,true,true,M,Black,Police Officer,83706,23,2,9,0,3
28043,1077807,true,true,M,White,Sergeant of Police,111474,35,2,15,0,4
28051,1037488,true,true,F,White,Sergeant of Police,110370,21,2,13,0,3
28069,303573,true,true,M,White,Police Officer / Field Training Officer,94524,31,1,62,0,5
28077,295511,true,true,M,White,Police Officer / Mounted Patrol Officer,90540,37,3,2,0,4
28080,282866,true,true,M,White,Police Forensic Investigator I,111252,3,2,18,0,2
28096,299612,true,true,M,Black,Police Officer,68262,24,4,1,0,0
28119,1044108,true,true,M,Hispanic,Police Officer as Detective,90540,16,1,10,0,2
28123,272933,true,true,M,Black,Sergeant of Police,117333,6,2,1,1,1
28125,1059557,true,true,M,White,Police Officer,87006,5,1,47,0,2
28129,276227,true,true,F,Black,Police Officer,95106,18,2,4,1,2
28137,1024904,true,true,F,Hispanic,Police Officer as Detective,94122,3,1,22,0,5
28152,297008,true,true,M,Asian/Pacific,Police Officer,93354,17,2,13,0,7
28153,293004,true,true,F,Black,Police Officer,93354,28,4,9,0,2
28166,275183,true,true,M,White,Lieutenant of Police,,5,2,3,0,0
28169,262145,true,true,M,White,Sergeant of Police,111474,15,1,25,0,7
28172,304254,true,true,M,Hispanic,Police Officer as Detective,97440,7,3,1,0,1
28178,1028193,true,true,M,Hispanic,Police Officer as Detective,87006,10,2,77,1,1
28180,1069745,true,true,M,Hispanic,Police Officer,87006,5,1,42,0,5
28204,305670,true,true,M,Black,Police Officer / Field Training Officer,102978,4,2,2,0,0
28213,1013894,true,true,M,Black,Police Officer,87006,6,2,16,2,4
28214,272950,true,true,M,Black,Police Officer,58572,7,2,0,0,0
28215,1016186,true,true,F,Black,Police Officer,90024,5,1,6,0,1
28216,1057962,true,true,F,Black,Police Officer / Mounted Patrol Officer,100980,14,9,2,0,1
28218,260848,true,true,M,Hispanic,Police Officer,93354,14,2,0,0,1
28220,1015607,true,true,M,Black,Police Officer,87006,5,2,23,1,8
28222,264785,true,true,M,Hispanic,Police Officer,,10,2,0,0,0
28238,290828,true,true,M,Black,Police Officer,74976,11,4,1,0,0
28247,1000776,true,true,F,Black,Police Officer,87006,13,3,14,0,3
28256,305794,true,true,M,Black,Police Officer,68262,5,3,2,0,0
28257,1053605,true,true,F,Black,Police Officer,84054,10,2,54,0,3
28258,285483,true,true,M,Black,Police Officer,90024,26,6,26,0,2
28259,1068711,true,true,F,Black,Police Officer,87006,5,1,10,0,2
28265,294325,true,true,F,Black,Police Officer,83706,8,1,1,0,0
28274,1012960,true,true,M,Black,Police Officer,87006,8,2,12,0,3
28275,1075010,true,true,M,Black,Police Officer,90024,9,1,53,0,6
28277,1032527,true,true,M,Black,Sergeant of Police,99960,60,9,4,0,0
28297,267415,true,true,F,White,Police Officer as Detective,82008,2,1,1,0,2
28303,1018761,true,true,M,Hispanic,Police Officer,87006,4,1,18,0,4
28327,279239,true,true,M,White,Police Officer,70656,37,12,2,0,1
28335,311124,true,true,M,Hispanic,Sergeant of Police,111474,60,3,17,0,0
28340,1067912,true,true,F,Black,Police Officer,90024,5,2,10,0,3
28348,303644,true,true,F,Black,Sergeant of Police,111474,13,5,3,0,1
28366,270961,true,true,M,Hispanic,Police Officer,68262,5,3,1,0,0
28367,292098,true,true,M,White,Sergeant of Police,101442,9,2,83,0,6
28373,286924,true,true,M,White,Police Officer,93354,17,1,3,0,1
28378,306960,true,true,M,White,Police Officer as Detective,100980,75,2,10,1,10
28384,1028193,true,true,M,White,Police Officer,90024,19,1,103,0,6
28391,270528,true,true,M,White,Police Officer / Mounted Patrol Officer,,38,25,0,0,0
28404,1045559,true,true,M,White,Police Officer,93354,11,1,110,1,7
28411,276049,true,true,M,Black,Sergeant of Police,102978,25,5,1,1,1
28415,1048444,true,true,M,White,Police Officer as Detective,97440,1,1,5,0,5
28418,303899,true,true,M,Black,Sergeant of Police,101958,28,9,0,0,0
28428,259192,true,true,M,White,Police Agent,,5,3,0,0,0
28442,1073606,true,true,M,White,Police Officer,90024,24,1,25,0,0
28457,311237,true,true,F,Black,Police Officer,93354,12,4,8,0,3
28459,304361,true,true,M,Black,Sergeant of Police,111474,36,4,45,0,3
28473,273103,true,true,F,Black,Police Officer,92316,10,4,5,0,1
28480,276301,true,true,M,Black,Police Officer Assigned Evidence Technician,89646,22,8,1,0,0
28489,283585,true,true,M,White,Police Officer,74328,29,2,1,0,4
28497,1066323,true,true,M,Black,Police Officer,61530,1,1,3,0,0
28499,309576,true,true,F,Black,Police Officer,87006,6,1,10,0,2
28512,1023031,true,true,F,Black,Police Officer,,9,1,17,0,4
28515,1074558,true,true,M,White,Police Officer,90024,8,1,25,0,4
28516,283195,true,true,M,White,Police Officer,90024,17,3,47,0,5
28523,1034966,true,true,M,Black,Police Officer,90024,20,4,10,0,2
28525,262000,true,true,F,Black,Police Officer,90024,4,1,11,0,1
28528,1060226,true,true,M,Black,Police Officer,93354,28,2,42,1,8
28530,1073823,true,true,M,Black,Police Officer,93354,33,5,11,1,4
28537,1022111,true,true,F,Black,Police Officer,90024,6,1,5,0,5
28540,271300,true,true,M,Black,Sergeant of Police,99756,37,4,4,0,5
28560,278251,true,true,M,Black,Police Officer,90618,13,5,9,0,5
28570,293196,true,true,M,Black,Police Officer,90024,27,5,85,0,3
28572,1027134,true,true,M,Black,Police Officer,90024,8,2,8,0,1
28573,274506,true,true,F,Black,Police Officer,92430,4,1,3,0,3
28579,1006034,true,true,M,Black,Police Officer,78006,6,4,1,0,0
28609,277742,true,true,M,Hispanic,Sergeant of Police,104628,15,1,7,0,2
28613,1085416,true,true,M,Hispanic,Police Officer,87006,3,1,21,1,9
28620,277071,true,true,F,White,Police Officer,90024,18,1,83,0,1
28653,1014274,true,true,M,Asian/Pacific,Police Officer,90024,10,2,8,0,2
28656,277001,true,true,F,White,Police Officer,93354,14,1,1,0,3
28658,285056,true,true,F,Black,Police Officer as Detective,102900,11,5,1,0,3
28665,306519,true,true,F,Black,Police Officer,93354,15,2,8,0,9
28668,309814,true,true,M,Black,Police Officer,93354,25,2,13,0,1
28679,1066350,true,true,M,White,Police Officer,90024,20,1,63,0,3
28687,1024455,true,true,M,White,Police Officer,87006,28,1,54,0,6
28697,1046092,true,true,F,Black,Police Officer,87006,3,1,32,0,1
28716,273194,true,true,M,White,Sergeant of Police,107988,46,3,41,2,4
28723,282415,true,true,M,Black,Police Officer,69264,15,2,8,0,0
28725,1049906,true,true,M,Hispanic,Police Officer,87006,8,1,20,0,6
28729,1023879,true,true,M,Hispanic,Police Officer as Detective,100980,12,1,31,0,2
28741,1067864,true,true,M,Hispanic,Police Officer,96060,33,2,9,0,8
28748,314821,true,true,M,Hispanic,Sergeant of Police,96072,24,2,6,0,3
28761,275335,true,true,M,Hispanic,Police Officer,93240,35,4,7,0,3
28762,1074347,true,true,F,Hispanic,Police Officer,84054,2,1,4,0,0
28763,1018010,true,true,M,Hispanic,Police Officer,87006,9,1,126,1,5
28765,305487,true,true,M,Hispanic,Police Officer,90024,10,1,19,0,1
28785,1081187,true,true,F,Hispanic,Police Officer,80016,1,1,14,0,1
28805,289832,true,true,M,White,Police Officer,64926,123,5,0,0,0
28807,260120,true,true,F,Black,Police Officer,96060,11,6,0,0,4
28828,1015843,true,true,M,Black,Police Officer,90024,11,1,18,0,4
28829,1063535,true,true,F,Black,Police Officer,90024,11,1,15,0,3
28831,311362,true,true,M,Black,Police Officer,87006,5,1,43,0,1
28832,1053715,true,true,M,Asian/Pacific,Police Officer,90024,7,1,30,0,9
28836,1043083,true,true,F,White,Sergeant of Police,87006,3,1,23,0,1
28849,1034528,true,true,F,Black,Captain of Police,136170,13,2,3,0,5
28874,308474,true,true,M,White,Police Officer,93354,72,3,47,0,11
28875,284617,true,true,M,White,Sergeant of Police,109278,20,3,6,0,5
28878,1039826,true,true,M,White,Police Officer,87006,30,1,97,0,3
28885,302535,true,true,M,White,Police Officer,80736,6,2,1,0,0
28886,1061315,true,true,M,White,Police Officer,93354,5,1,18,0,9
28887,1046989,true,true,M,White,Police Officer,86130,15,1,19,0,2
28888,291809,true,true,F,White,Police Officer,81252,2,1,3,0,2
28890,279497,true,true,M,White,Police Officer,93354,18,3,17,0,6
28893,272311,true,true,M,White,Police Officer,,2,1,0,0,4
28897,264304,true,true,M,Hispanic,Police Officer,90024,6,2,8,0,16
28912,280715,true,true,M,White,Police Officer as Detective,78822,18,5,0,0,1
28922,296316,true,true,M,Hispanic,Police Officer,58572,19,1,10,0,0
28937,304679,true,true,M,White,Sergeant of Police,111474,22,3,7,1,1
28946,1014007,true,true,M,White,Police Officer,87006,16,1,110,0,3
28947,1073570,true,true,M,White,Sergeant of Police,104628,20,1,111,0,3
28958,270143,true,true,M,White,Police Officer,90024,27,1,50,0,5
28965,308569,true,true,F,Black,Police Officer,86130,7,5,0,0,1
28987,270332,true,true,M,White,Sergeant of Police,107988,12,1,45,1,2
28997,1025524,true,true,M,Black,Police Officer,90024,13,1,12,0,10
28998,1061312,true,true,F,Black,Police Officer / Field Training Officer,91338,3,1,19,0,2
29003,307501,true,true,M,White,Police Officer,76476,21,3,2,0,4
29015,1078329,true,true,M,White,Sergeant of Police,104628,18,2,38,1,2
29033,309652,true,true,M,White,Police Officer,93354,117,3,13,0,2
29041,264632,true,true,F,Black,Police Officer,92430,22,2,2,1,5
29048,300325,true,true,M,Black,Police Officer,92430,8,3,0,0,1
29050,293475,true,true,M,Black,Police Officer,69264,13,10,1,0,0
29054,285779,true,true,M,Black,Police Officer,96060,47,2,61,0,3
29058,1005286,true,true,M,Black,Police Officer,77238,14,2,5,0,1
29063,1053605,true,true,M,White,Police Officer,87006,8,2,54,0,5
29065,264910,true,true,F,Black,Police Officer,78012,6,1,2,0,1
29067,310063,true,true,F,Black,Police Officer,73116,10,3,1,0,0
29073,286489,true,true,M,White,Police Officer,93354,34,2,25,0,3
29081,1078474,true,true,M,White,Police Officer,87006,11,1,106,0,3
29090,289694,true,true,M,Black,Police Officer as Detective,103932,25,2,2,0,2
29100,285645,true,true,F,Black,Police Officer,76476,7,1,0,0,0
29104,1069563,true,true,M,White,Police Officer,87384,11,1,16,0,5
29124,277052,true,true,M,White,Police Officer,,9,5,10,0,0
29126,1003625,true,true,M,White,Police Officer,90024,8,1,150,0,12
29127,269949,true,true,M,White,Police Officer,,3,2,0,0,0
29144,1057187,true,true,M,Black,Police Officer,83616,9,1,37,0,5
29150,1006302,true,true,M,Black,Police Officer as Detective,90024,10,2,51,0,8
29154,262189,true,true,M,White,Police Officer,,19,4,5,0,6
29156,1060788,true,true,M,White,Police Officer as Detective,97440,16,1,84,0,4
29180,269507,true,true,M,White,Sergeant of Police,111474,21,1,4,0,9
29186,268735,true,true,M,White,Police Officer as Detective,90024,23,2,114,0,4
29197,1001738,true,true,F,White,Police Officer,90024,36,2,20,0,3
29198,1031277,true,true,F,White,Police Officer,87006,10,1,18,0,3
29200,1070099,true,true,M,White,Police Officer,89130,18,1,18,0,5
29205,1082630,true,true,M,White,Police Officer as Detective,91080,4,1,12,0,1
29207,1021573,true,true,M,White,Captain of Police,,15,2,0,0,4
29210,310050,true,true,M,White,Sergeant of Police,93276,27,3,0,0,1
29218,283345,true,true,F,Hispanic,Police Officer,90024,7,2,2,0,1
29236,1082330,true,true,M,Hispanic,Sergeant of Police,104628,18,1,53,0,2
29248,287305,true,true,F,Hispanic,Police Officer,90024,8,1,31,0,7
29252,306370,true,true,M,Hispanic,Police Officer,90024,12,2,25,0,3
29258,1060752,true,true,M,Black,Police Officer,87006,5,1,23,0,6
29264,293497,true,true,M,White,Police Officer,96060,17,2,8,0,9
29267,1070792,true,true,M,Hispanic,Sergeant of Police,90024,18,2,60,1,2
29268,270327,true,true,F,Hispanic,Police Officer,78012,10,2,1,0,1
29273,1013939,true,true,F,Hispanic,Police Officer,90024,8,1,11,0,1
29278,273440,true,true,F,White,Police Officer,83706,10,3,1,0,1
29285,309480,true,true,F,Hispanic,Police Officer,42258,2,1,2,0,0
29297,279533,true,true,M,White,Police Officer,59412,63,9,1,0,0
29304,1084519,true,true,F,White,Police Officer as Detective,100980,8,2,2,0,1
29310,1081772,true,true,M,White,Police Officer,84450,25,1,22,0,2
29322,312458,true,true,M,White,Sergeant of Police,111474,16,1,6,0,11
29326,265099,true,true,F,White,Police Officer Assign Youth Off,,8,2,0,0,0
29331,1061402,true,true,M,White,Police Officer,96060,12,1,36,0,7
29332,1083484,true,true,M,White,Police Officer,90024,16,2,9,0,2
29342,280486,true,true,M,Hispanic,Sergeant of Police,,1,1,1,0,7
29356,1034550,true,true,F,Hispanic,Police Officer,93354,20,1,12,0,2
29361,1040923,true,true,F,Hispanic,Police Officer,87006,6,1,7,0,3
29362,296713,true,true,M,Hispanic,Police Officer,90024,34,4,8,0,4
29372,1033862,true,true,M,Hispanic,Police Officer,90024,9,4,9,0,9
29374,282750,true,true,M,Hispanic,Police Officer,83706,34,1,1,0,1
29379,1025455,true,true,M,Hispanic,Police Officer,84054,8,1,46,1,3
29382,1049024,true,true,F,Black,Police Officer,93240,11,2,6,0,1
29384,277742,true,true,M,Asian/Pacific,Sergeant of Police,104628,26,3,19,0,4
29388,281158,true,true,F,Hispanic,Police Officer as Detective,87888,15,3,1,0,1
29389,278101,true,true,M,Hispanic,Sergeant of Police,111474,19,1,45,0,2
29390,1081899,true,true,M,Hispanic,Explosives Tech I,87006,3,1,43,0,4
29395,1044360,true,true,M,Hispanic,Police Officer,74628,9,2,4,0,0
29398,1043770,true,true,M,Hispanic,Police Officer,90618,26,1,7,0,4
29399,1063554,true,true,M,Hispanic,Police Officer / Field Training Officer,88296,19,2,122,1,5
29400,1067957,true,true,M,Hispanic,Police Officer,84054,10,1,21,0,2
29401,1013192,true,true,M,Hispanic,Sergeant of Police,99960,13,2,5,0,5
29403,1042534,true,true,M,Hispanic,Police Officer,87006,20,1,75,0,5
29404,292470,true,true,F,Hispanic,Police Officer,70278,14,1,9,1,3
29416,307848,true,true,M,Black,Police Officer,66924,2,1,1,0,0
29417,1011254,true,true,F,Black,Police Officer,83706,11,2,2,0,0
29421,1031971,true,true,F,Black,Police Officer,90024,10,3,16,1,3
29428,278853,true,true,F,Hispanic,Police Officer,96060,15,1,7,0,2
29435,1004639,true,true,M,Hispanic,Police Officer,80016,3,2,14,0,2
29438,1057566,true,true,M,Hispanic,Police Officer,93354,11,4,29,0,1
29470,1009735,true,true,M,Hispanic,Police Officer / Field Training Officer,100980,51,2,38,0,6
29471,310720,true,true,M,Hispanic,Police Officer,93354,15,2,20,0,4
29476,1073044,true,true,M,Hispanic,Police Officer,93354,15,3,18,0,1
29482,1043874,true,true,M,Hispanic,Police Officer,90024,4,1,11,0,2
29484,1047193,true,true,M,Hispanic,Police Officer,90024,19,1,59,0,4
29487,1078888,true,true,M,Hispanic,Police Officer,80016,3,1,11,0,2
29497,271614,true,true,M,Hispanic,Lieutenant of Police,,4,1,5,0,2
29502,282747,true,true,M,Hispanic,Police Officer,93354,12,1,5,0,3
29505,298921,true,true,F,Hispanic,Police Officer,90024,10,2,18,0,2
29518,1048875,true,true,F,Hispanic,Police Officer,87006,6,1,29,1,2
29522,1031396,true,true,M,Asian/Pacific,Police Officer,90024,5,2,55,1,3
29538,1067329,true,true,M,Hispanic,Police Officer,90024,20,2,141,0,11
29540,1064419,true,true,M,White,Police Officer,87006,5,1,42,0,0
29552,295511,true,true,F,White,Police Officer,82878,6,2,0,0,4
29559,278566,true,true,M,White,Sergeant of Police,82422,21,10,2,0,2
29574,1019090,true,true,M,White,Sergeant of Police,111474,18,1,16,1,5
29575,1048463,true,true,M,Black,Police Officer,86130,14,4,1,0,1
29578,291972,true,true,M,Hispanic,Police Officer,78012,9,1,22,0,3
29580,1085991,true,true,F,White,Police Officer,84054,6,1,27,0,1
29590,312622,true,true,M,Hispanic,Police Officer as Detective,103932,19,8,5,0,4
29613,1042534,true,true,M,Hispanic,Police Officer,87006,10,1,76,0,4
29614,285246,true,true,M,Hispanic,Police Officer as Detective,90024,10,1,17,0,4
29618,288687,true,true,M,Hispanic,Police Officer,90024,4,1,25,0,2
29627,1076778,true,true,M,White,Police Officer,84054,11,1,33,0,1
29641,294527,true,true,M,White,Police Officer,67326,10,3,0,0,0
29642,1081772,true,true,M,Hispanic,Police Officer,87006,7,1,33,0,4
29650,1007698,true,true,M,Black,Police Officer,96060,75,12,9,0,1
29654,1024382,true,true,M,White,Police Officer,90024,36,7,6,0,10
29658,313015,true,true,M,White,Sergeant of Police,104628,4,1,8,1,1
29679,299584,true,true,M,White,Police Officer / Explosives Detective Canine Handler,90024,17,1,49,1,1
29697,283777,true,true,M,White,Sergeant of Police,105018,37,1,8,0,1
29707,275091,true,true,M,White,Police Officer,60600,16,1,0,0,0
29714,1049457,true,true,M,White,Police Officer,90024,13,2,42,1,7
29726,1068062,true,true,F,White,Police Officer / Field Training Officer,87006,8,1,23,0,2
29741,295202,true,true,M,Black,Lieutenant of Police,107988,36,3,7,1,16
29742,1073739,true,true,M,Black,Police Officer,86142,7,3,12,0,4
29745,1068851,true,true,F,Black,Police Officer Assigned Evidence Technician,90024,5,2,5,0,1
29772,1067091,true,true,M,White,Police Officer,87006,34,1,251,2,4
29776,1004950,true,true,M,White,Police Officer,70656,23,13,3,0,0
29810,280402,true,true,F,Black,Deputy Chief,,9,1,0,0,0
29812,314472,true,true,M,Black,Police Officer,95106,21,4,1,0,6
29813,279192,true,true,F,Black,Police Officer,,1,1,2,0,0
29817,1070359,true,true,M,Black,Police Officer,93354,34,3,15,0,4
29830,297569,true,true,M,White,Police Officer,87384,26,4,8,0,2
29841,1023369,true,true,M,Black,Sergeant of Police,105864,89,7,9,0,1
29842,276049,true,true,M,Black,Police Officer / Field Training Officer,93354,56,10,3,0,0
29843,299478,true,true,M,Black,Police Officer,87006,21,9,10,0,0
29850,264711,true,true,F,Black,Police Officer,83706,25,3,5,0,7
29856,301219,true,true,M,Native American/Alaskan Native,Police Officer,87006,11,4,5,0,0
29869,297869,true,true,M,White,Captain of Police,,10,1,1,0,1
29873,300285,true,true,F,White,Police Officer,58572,4,2,1,0,0
29874,1056773,true,true,M,Black,Sergeant of Police,107988,22,1,31,0,5
29882,1019384,true,true,M,Black,Lieutenant of Police,185364,49,1,34,0,12
29886,313000,true,true,F,Black,Police Officer,93354,16,2,6,0,3
29887,1021133,true,true,M,Black,Police Officer,85278,16,2,7,1,1
29888,1051500,true,true,M,Black,Police Officer,90024,7,1,9,1,1
29895,312427,true,true,F,White,Police Officer as Detective,97440,6,1,13,0,8
29896,1065929,true,true,M,White,Police Officer,89718,42,1,28,0,3
29898,289238,true,true,M,White,Police Officer as Detective,93618,8,2,1,0,1
29917,1001776,true,true,M,White,Captain of Police,136170,34,2,7,0,1
29923,1064337,true,true,M,White,Police Officer,90024,12,4,23,0,17
29933,1077555,true,true,M,White,Police Officer,90024,8,1,18,0,5
29970,1057631,true,true,M,Black,Sergeant of Police,110370,6,1,0,0,1
29971,1072568,true,true,M,Black,Police Officer,90024,5,1,17,0,2
29973,285722,true,true,M,Black,Police Officer,90024,6,1,1,1,1
29982,1023369,true,true,F,Black,Police Officer,87006,1,1,4,0,1
30011,315211,true,true,M,Black,Police Officer,93354,10,2,3,0,2
30015,282973,true,true,M,Black,Police Officer,69264,11,4,5,0,6
30021,306481,true,true,M,Black,Police Officer,92316,27,4,18,1,2
30030,302388,true,true,M,Black,Police Officer,86130,14,4,27,0,0
30037,296682,true,true,M,Black,Sergeant of Police,111474,12,3,3,0,1
30054,261176,true,true,M,White,Sergeant of Police,102978,22,7,4,0,2
30055,307522,true,true,F,White,Police Officer,90024,12,2,29,0,3
30059,1071952,true,true,M,White,Police Officer,80724,11,1,5,2,8
30063,1022441,true,true,M,White,Police Officer Assigned Security Specialist,53580,25,1,19,1,3
30071,1071999,true,true,M,White,Police Officer as Detective,91338,18,1,70,0,2
30077,262326,true,true,F,Black,Police Officer,93354,5,1,9,0,2
30085,1031538,true,true,M,White,Sergeant of Police,96648,22,1,9,2,7
30087,304319,true,true,M,Black,Police Officer,67326,22,3,1,0,0
30093,273325,true,true,M,Black,Police Officer,85278,23,7,0,0,0
30104,283599,true,true,M,Black,Police Officer,92430,8,2,16,0,12
30106,1051706,true,true,M,Black,Police Officer,95106,16,2,1,0,1
30109,292411,true,true,M,Black,Police Officer,92430,19,4,13,0,3
30114,285527,true,true,M,Black,Police Officer,78006,47,4,8,0,0
30119,1055468,true,true,M,Black,Police Officer,90024,16,4,15,0,4
30122,1063574,true,true,M,White,Police Officer as Detective,97440,9,1,19,0,5
30127,1053605,true,true,M,White,Sergeant of Police,101442,12,1,65,0,3
30154,311818,true,true,F,Black,Police Officer,86130,10,1,2,1,3
30155,289649,true,true,M,Black,Police Officer,90024,14,2,4,1,3
30167,1010663,true,true,M,Black,Police Officer,93240,27,4,16,0,3
30173,277861,true,true,M,Black,Police Officer as Detective,93192,19,2,5,0,1
30179,276049,true,true,M,Black,Police Officer Assigned Evidence Technician,75258,8,2,0,0,0
30180,310576,true,true,M,Black,Deputy Chief,170112,16,2,18,0,6
30195,1071821,true,true,M,Black,Police Officer,90024,13,1,4,0,5
30196,260261,true,true,F,Black,Police Officer,80724,7,2,2,0,2
30197,1050821,true,true,M,White,Police Officer as Detective,87006,16,1,78,0,3
30200,1073939,true,true,F,Black,Police Officer,86130,11,3,4,0,4
30206,1014357,true,true,M,Black,Police Officer,93354,16,1,22,0,5
30215,309085,true,true,M,Black,Sergeant of Police,96648,48,2,14,0,3
30240,308521,true,true,M,Black,Police Officer,71682,26,1,0,1,0
30249,1056066,true,true,M,Black,Police Officer,90024,16,1,9,0,2
30264,279482,true,true,M,Black,Police Officer as Detective,93354,17,5,4,0,2
30268,310848,true,true,M,Hispanic,Police Officer as Detective,100980,62,1,8,0,5
30274,282418,true,true,M,White,Police Officer,58572,14,2,0,0,0
30289,1028643,true,true,F,White,Captain of Police,119148,6,2,17,1,6
30293,288060,true,true,M,Black,Police Officer as Detective,89646,14,2,0,0,0
30336,1050193,true,true,M,White,Police Officer,87006,13,1,41,0,3
30349,1042726,true,true,M,Black,Police Officer,87006,8,1,27,0,1
30351,277648,true,true,M,Black,Police Officer,95106,33,6,36,0,2
30352,290623,true,true,M,Black,Police Officer,78012,25,2,12,0,2
30364,277306,true,true,M,White,Police Officer,96060,16,3,17,0,5
30386,277210,true,true,M,White,Police Officer / Explosives Detective Canine Handler,98052,36,3,5,1,5
30401,278690,true,true,M,Black,Sergeant of Police,104628,39,2,56,0,1
30402,313899,true,true,F,White,Lieutenant of Police,117894,3,1,5,0,4
30413,1045024,true,true,M,Black,Police Officer,82878,23,4,5,0,0
30414,1063595,true,true,M,Black,Police Officer,90024,19,2,7,0,2
30416,1083435,true,true,M,White,Police Officer,80016,1,1,4,0,1
30443,278525,true,true,M,Black,Lieutenant of Police,89856,1,1,0,0,1
30455,281520,true,true,M,White,Lieutenant of Police,,4,1,0,0,4
30459,1046990,true,true,F,White,Police Officer as Detective,100980,17,1,28,0,12
30492,280988,true,true,M,White,Police Officer,90024,6,1,21,0,6
30493,301324,true,true,M,Black,Police Officer,93354,7,2,2,0,1
30494,313847,true,true,F,Black,Police Officer / Field Training Officer,90024,29,3,13,0,5
30511,259216,true,true,M,Black,Police Officer,92316,19,4,4,0,2
30512,303261,true,true,M,Black,Police Officer,96060,30,3,15,0,5
